6.002999999999999545e+02,7.599000000000000000e+04
6.002666666666666515e+02,7.650000000000000000e+04
6.002333333333333485e+02,7.675500000000000000e+04
6.002000000000000455e+02,7.701000000000000000e+04
6.001666666666666288e+02,7.726500000000000000e+04
6.001333333333333258e+02,7.905000000000000000e+04
6.001000000000000227e+02,7.956000000000000000e+04
6.000666666666667197e+02,7.981500000000000000e+04
6.000333333333333030e+02,8.109000000000000000e+04
6.000000000000000000e+02,8.134500000000000000e+04
5.999666666666666970e+02,5.814000000000000000e+04
5.999333333333332803e+02,4.845000000000000000e+04
5.998999999999999773e+02,4.896000000000000000e+04
5.998666666666666742e+02,4.845000000000000000e+04
5.998333333333333712e+02,4.845000000000000000e+04
5.997999999999999545e+02,4.870500000000000000e+04
5.997666666666666515e+02,4.972500000000000000e+04
5.997333333333333485e+02,5.023500000000000000e+04
5.997000000000000455e+02,5.074500000000000000e+04
5.996666666666666288e+02,5.100000000000000000e+04
5.996333333333333258e+02,5.125500000000000000e+04
5.996000000000000227e+02,5.151000000000000000e+04
5.995666666666667197e+02,5.253000000000000000e+04
5.995333333333333030e+02,5.304000000000000000e+04
5.995000000000000000e+02,5.304000000000000000e+04
5.994666666666666970e+02,5.253000000000000000e+04
5.994333333333332803e+02,5.253000000000000000e+04
5.993999999999999773e+02,5.202000000000000000e+04
5.993666666666666742e+02,5.176500000000000000e+04
5.993333333333333712e+02,5.253000000000000000e+04
5.992999999999999545e+02,5.304000000000000000e+04
5.992666666666666515e+02,5.431500000000000000e+04
5.992333333333333485e+02,5.508000000000000000e+04
5.992000000000000455e+02,5.559000000000000000e+04
5.991666666666666288e+02,5.610000000000000000e+04
5.991333333333333258e+02,5.635500000000000000e+04
5.991000000000000227e+02,5.737500000000000000e+04
5.990666666666667197e+02,5.839500000000000000e+04
5.990333333333333030e+02,5.916000000000000000e+04
5.990000000000000000e+02,5.941500000000000000e+04
5.989666666666666970e+02,6.247500000000000000e+04
5.989333333333332803e+02,6.477000000000000000e+04
5.988999999999999773e+02,6.553500000000000000e+04
5.988666666666666742e+02,6.528000000000000000e+04
5.988333333333333712e+02,6.706500000000000000e+04
5.987999999999999545e+02,6.783000000000000000e+04
5.987666666666666515e+02,7.701000000000000000e+04
5.987333333333333485e+02,6.910500000000000000e+04
5.987000000000000455e+02,6.987000000000000000e+04
5.986666666666666288e+02,6.961500000000000000e+04
5.986333333333333258e+02,8.058000000000000000e+04
5.986000000000000227e+02,7.089000000000000000e+04
5.985666666666667197e+02,7.089000000000000000e+04
5.985333333333333030e+02,7.089000000000000000e+04
5.985000000000000000e+02,7.242000000000000000e+04
5.984666666666666970e+02,7.803000000000000000e+04
5.984333333333332803e+02,7.140000000000000000e+04
5.983999999999999773e+02,7.012500000000000000e+04
5.983666666666666742e+02,7.038000000000000000e+04
5.983333333333333712e+02,7.165500000000000000e+04
5.982999999999999545e+02,7.216500000000000000e+04
5.982666666666666515e+02,7.420500000000000000e+04
5.982333333333333485e+02,7.216500000000000000e+04
5.982000000000000455e+02,7.165500000000000000e+04
5.981666666666666288e+02,7.318500000000000000e+04
5.981333333333333258e+02,7.318500000000000000e+04
5.981000000000000227e+02,7.420500000000000000e+04
5.980666666666667197e+02,7.522500000000000000e+04
5.980333333333333030e+02,7.752000000000000000e+04
5.980000000000000000e+02,7.701000000000000000e+04
5.979666666666666970e+02,2.323050000000000000e+05
5.979333333333332803e+02,2.440350000000000000e+05
5.978999999999999773e+02,2.509200000000000000e+05
5.978666666666666742e+02,2.435250000000000000e+05
5.978333333333333712e+02,2.501550000000000000e+05
5.977999999999999545e+02,2.583150000000000000e+05
5.977666666666666515e+02,2.639250000000000000e+05
5.977333333333333485e+02,2.718300000000000000e+05
5.977000000000000455e+02,2.776950000000000000e+05
5.976666666666666288e+02,3.003900000000000000e+05
5.976333333333333258e+02,3.404250000000000000e+05
5.976000000000000227e+02,3.572550000000000000e+05
5.975666666666667197e+02,3.700050000000000000e+05
5.975333333333333030e+02,3.825000000000000000e+05
5.975000000000000000e+02,3.970350000000000000e+05
5.974666666666666970e+02,4.141200000000000000e+05
5.974333333333332803e+02,4.327350000000000000e+05
5.973999999999999773e+02,4.510950000000000000e+05
5.973666666666666742e+02,4.707300000000000000e+05
5.973333333333333712e+02,4.954650000000000000e+05
5.972999999999999545e+02,5.122950000000000000e+05
5.972666666666666515e+02,5.334600000000000000e+05
5.972333333333333485e+02,5.548800000000000000e+05
5.972000000000000455e+02,5.796150000000000000e+05
5.971666666666666288e+02,5.989950000000000000e+05
5.971333333333333258e+02,6.173550000000000000e+05
5.971000000000000227e+02,6.395400000000000000e+05
5.970666666666667197e+02,6.579000000000000000e+05
5.970333333333333030e+02,6.798300000000000000e+05
5.970000000000000000e+02,6.958950000000000000e+05
5.969666666666666970e+02,1.472880000000000000e+06
5.969333333333332803e+02,1.497870000000000000e+06
5.968999999999999773e+02,1.505520000000000000e+06
5.968666666666666742e+02,1.511385000000000000e+06
5.968333333333333712e+02,1.518525000000000000e+06
5.967999999999999545e+02,1.524135000000000000e+06
5.967666666666666515e+02,1.536120000000000000e+06
5.967333333333333485e+02,1.541730000000000000e+06
5.967000000000000455e+02,1.547085000000000000e+06
5.966666666666666288e+02,1.552695000000000000e+06
5.966333333333333258e+02,1.562130000000000000e+06
5.966000000000000227e+02,1.564425000000000000e+06
5.965666666666667197e+02,1.569525000000000000e+06
5.965333333333333030e+02,1.569270000000000000e+06
5.965000000000000000e+02,1.569780000000000000e+06
5.964666666666666970e+02,1.582530000000000000e+06
5.964333333333332803e+02,1.571055000000000000e+06
5.963999999999999773e+02,1.569780000000000000e+06
5.963666666666666742e+02,1.570290000000000000e+06
5.963333333333333712e+02,1.571565000000000000e+06
5.962999999999999545e+02,1.571820000000000000e+06
5.962666666666666515e+02,1.572075000000000000e+06
5.962333333333333485e+02,1.572585000000000000e+06
5.962000000000000455e+02,1.573350000000000000e+06
5.961666666666666288e+02,1.572585000000000000e+06
5.961333333333333258e+02,1.572075000000000000e+06
5.961000000000000227e+02,1.572075000000000000e+06
5.960666666666667197e+02,1.570290000000000000e+06
5.960333333333333030e+02,1.571565000000000000e+06
5.960000000000000000e+02,1.573095000000000000e+06
5.959666666666666970e+02,7.038000000000000000e+04
5.959333333333332803e+02,6.961500000000000000e+04
5.958999999999999773e+02,6.961500000000000000e+04
5.958666666666666742e+02,6.987000000000000000e+04
5.958333333333333712e+02,6.961500000000000000e+04
5.957999999999999545e+02,6.859500000000000000e+04
5.957666666666666515e+02,7.012500000000000000e+04
5.957333333333333485e+02,7.114500000000000000e+04
5.957000000000000455e+02,7.140000000000000000e+04
5.956666666666666288e+02,7.165500000000000000e+04
5.956333333333333258e+02,7.318500000000000000e+04
5.956000000000000227e+02,7.879500000000000000e+04
5.955666666666667197e+02,9.078000000000000000e+04
5.955333333333333030e+02,9.945000000000000000e+04
5.955000000000000000e+02,1.063350000000000000e+05
5.954666666666666970e+02,1.175550000000000000e+05
5.954333333333332803e+02,1.259700000000000000e+05
5.953999999999999773e+02,1.389750000000000000e+05
5.953666666666666742e+02,1.387200000000000000e+05
5.953333333333333712e+02,1.545300000000000000e+05
5.952999999999999545e+02,1.652400000000000000e+05
5.952666666666666515e+02,1.787550000000000000e+05
5.952333333333333485e+02,1.968600000000000000e+05
5.952000000000000455e+02,2.302650000000000000e+05
5.951666666666666288e+02,2.858550000000000000e+05
5.951333333333333258e+02,3.205350000000000000e+05
5.951000000000000227e+02,3.246150000000000000e+05
5.950666666666667197e+02,3.536850000000000000e+05
5.950333333333333030e+02,4.146300000000000000e+05
5.950000000000000000e+02,3.784200000000000000e+05
5.949666666666666970e+02,2.889150000000000000e+05
5.949333333333332803e+02,3.098250000000000000e+05
5.948999999999999773e+02,3.146700000000000000e+05
5.948666666666666742e+02,4.108050000000000000e+05
5.948333333333333712e+02,4.748100000000000000e+05
5.947999999999999545e+02,5.015850000000000000e+05
5.947666666666666515e+02,5.984850000000000000e+05
5.947333333333333485e+02,7.145100000000000000e+05
5.947000000000000455e+02,7.336350000000000000e+05
5.946666666666666288e+02,8.537400000000000000e+05
5.946333333333333258e+02,1.158465000000000000e+06
5.946000000000000227e+02,1.297440000000000000e+06
5.945666666666667197e+02,1.295400000000000000e+06
5.945333333333333030e+02,1.270410000000000000e+06
5.945000000000000000e+02,1.277550000000000000e+06
5.944666666666666970e+02,1.219665000000000000e+06
5.944333333333332803e+02,1.220940000000000000e+06
5.943999999999999773e+02,1.186770000000000000e+06
5.943666666666666742e+02,1.308150000000000000e+06
5.943333333333333712e+02,1.569015000000000000e+06
5.942999999999999545e+02,1.574880000000000000e+06
5.942666666666666515e+02,1.494300000000000000e+06
5.942333333333333485e+02,1.361190000000000000e+06
5.942000000000000455e+02,1.360680000000000000e+06
5.941666666666666288e+02,1.399950000000000000e+06
5.941333333333333258e+02,1.371645000000000000e+06
5.941000000000000227e+02,1.384905000000000000e+06
5.940666666666667197e+02,1.156680000000000000e+06
5.940333333333333030e+02,9.279450000000000000e+05
5.940000000000000000e+02,6.936000000000000000e+05
5.939666666666666970e+02,5.666100000000000000e+05
5.939333333333332803e+02,5.979750000000000000e+05
5.938999999999999773e+02,6.053700000000000000e+05
5.938666666666666742e+02,6.331650000000000000e+05
5.938333333333333712e+02,3.733200000000000000e+05
5.937999999999999545e+02,2.802450000000000000e+05
5.937666666666666515e+02,2.509200000000000000e+05
5.937333333333333485e+02,3.302250000000000000e+05
5.937000000000000455e+02,3.417000000000000000e+05
5.936666666666666288e+02,1.542750000000000000e+05
5.936333333333333258e+02,7.956000000000000000e+04
5.936000000000000227e+02,7.191000000000000000e+04
5.935666666666667197e+02,6.936000000000000000e+04
5.935333333333333030e+02,7.497000000000000000e+04
5.935000000000000000e+02,7.573500000000000000e+04
5.934666666666666970e+02,6.604500000000000000e+04
5.934333333333332803e+02,6.757500000000000000e+04
5.933999999999999773e+02,6.808500000000000000e+04
5.933666666666666742e+02,6.579000000000000000e+04
5.933333333333333712e+02,6.579000000000000000e+04
5.932999999999999545e+02,6.553500000000000000e+04
5.932666666666666515e+02,6.477000000000000000e+04
5.932333333333333485e+02,6.375000000000000000e+04
5.932000000000000455e+02,6.298500000000000000e+04
5.931666666666666288e+02,6.069000000000000000e+04
5.931333333333333258e+02,6.196500000000000000e+04
5.931000000000000227e+02,6.451500000000000000e+04
5.930666666666667197e+02,6.349500000000000000e+04
5.930333333333333030e+02,6.961500000000000000e+04
5.930000000000000000e+02,6.732000000000000000e+04
5.929666666666666970e+02,7.522500000000000000e+04
5.929333333333332803e+02,7.063500000000000000e+04
5.928999999999999773e+02,7.089000000000000000e+04
5.928666666666666742e+02,7.318500000000000000e+04
5.928333333333333712e+02,7.012500000000000000e+04
5.927999999999999545e+02,6.451500000000000000e+04
5.927666666666666515e+02,6.630000000000000000e+04
5.927333333333333485e+02,6.579000000000000000e+04
5.927000000000000455e+02,6.604500000000000000e+04
5.926666666666666288e+02,6.553500000000000000e+04
5.926333333333333258e+02,6.477000000000000000e+04
5.926000000000000227e+02,6.477000000000000000e+04
5.925666666666667197e+02,6.528000000000000000e+04
5.925333333333333030e+02,6.579000000000000000e+04
5.925000000000000000e+02,6.604500000000000000e+04
5.924666666666666970e+02,6.604500000000000000e+04
5.924333333333332803e+02,6.630000000000000000e+04
5.923999999999999773e+02,6.604500000000000000e+04
5.923666666666666742e+02,6.655500000000000000e+04
5.923333333333333712e+02,6.732000000000000000e+04
5.922999999999999545e+02,6.757500000000000000e+04
5.922666666666666515e+02,6.732000000000000000e+04
5.922333333333333485e+02,6.783000000000000000e+04
5.922000000000000455e+02,6.732000000000000000e+04
5.921666666666666288e+02,6.706500000000000000e+04
5.921333333333333258e+02,6.834000000000000000e+04
5.921000000000000227e+02,8.109000000000000000e+04
5.920666666666667197e+02,8.542500000000000000e+04
5.920333333333333030e+02,8.899500000000000000e+04
5.920000000000000000e+02,8.925000000000000000e+04
5.919666666666666970e+02,1.014900000000000000e+05
5.919333333333332803e+02,1.030200000000000000e+05
5.918999999999999773e+02,1.045500000000000000e+05
5.918666666666666742e+02,1.037850000000000000e+05
5.918333333333333712e+02,1.045500000000000000e+05
5.917999999999999545e+02,1.086300000000000000e+05
5.917666666666666515e+02,1.060800000000000000e+05
5.917333333333333485e+02,1.071000000000000000e+05
5.917000000000000455e+02,1.078650000000000000e+05
5.916666666666666288e+02,1.096500000000000000e+05
5.916333333333333258e+02,1.091400000000000000e+05
5.916000000000000227e+02,1.088850000000000000e+05
5.915666666666667197e+02,1.093950000000000000e+05
5.915333333333333030e+02,1.101600000000000000e+05
5.915000000000000000e+02,1.106700000000000000e+05
5.914666666666666970e+02,1.104150000000000000e+05
5.914333333333332803e+02,1.104150000000000000e+05
5.913999999999999773e+02,1.101600000000000000e+05
5.913666666666666742e+02,1.101600000000000000e+05
5.913333333333333712e+02,1.119450000000000000e+05
5.912999999999999545e+02,1.119450000000000000e+05
5.912666666666666515e+02,1.122000000000000000e+05
5.912333333333333485e+02,1.129650000000000000e+05
5.912000000000000455e+02,1.132200000000000000e+05
5.911666666666666288e+02,1.127100000000000000e+05
5.911333333333333258e+02,1.124550000000000000e+05
5.911000000000000227e+02,1.137300000000000000e+05
5.910666666666667197e+02,1.137300000000000000e+05
5.910333333333333030e+02,1.206150000000000000e+05
5.910000000000000000e+02,1.208700000000000000e+05
5.909666666666666970e+02,1.280100000000000000e+05
5.909333333333332803e+02,1.282650000000000000e+05
5.908999999999999773e+02,1.292850000000000000e+05
5.908666666666666742e+02,1.305600000000000000e+05
5.908333333333333712e+02,1.320900000000000000e+05
5.907999999999999545e+02,1.331100000000000000e+05
5.907666666666666515e+02,1.333650000000000000e+05
5.907333333333333485e+02,1.336200000000000000e+05
5.907000000000000455e+02,1.356600000000000000e+05
5.906666666666666288e+02,1.399950000000000000e+05
5.906333333333333258e+02,1.422900000000000000e+05
5.906000000000000227e+02,1.448400000000000000e+05
5.905666666666667197e+02,1.466250000000000000e+05
5.905333333333333030e+02,1.468800000000000000e+05
5.905000000000000000e+02,1.479000000000000000e+05
5.904666666666666970e+02,1.479000000000000000e+05
5.904333333333332803e+02,1.494300000000000000e+05
5.903999999999999773e+02,1.499400000000000000e+05
5.903666666666666742e+02,1.507050000000000000e+05
5.903333333333333712e+02,1.522350000000000000e+05
5.902999999999999545e+02,1.519800000000000000e+05
5.902666666666666515e+02,1.535100000000000000e+05
5.902333333333333485e+02,1.537650000000000000e+05
5.902000000000000455e+02,1.532550000000000000e+05
5.901666666666666288e+02,1.540200000000000000e+05
5.901333333333333258e+02,1.570800000000000000e+05
5.901000000000000227e+02,1.563150000000000000e+05
5.900666666666667197e+02,1.583550000000000000e+05
5.900333333333333030e+02,1.611600000000000000e+05
5.900000000000000000e+02,1.588650000000000000e+05
5.899666666666666970e+02,1.042950000000000000e+05
5.899333333333332803e+02,1.073550000000000000e+05
5.898999999999999773e+02,1.083750000000000000e+05
5.898666666666666742e+02,1.114350000000000000e+05
5.898333333333333712e+02,1.160250000000000000e+05
5.897999999999999545e+02,1.206150000000000000e+05
5.897666666666666515e+02,1.241850000000000000e+05
5.897333333333333485e+02,1.246950000000000000e+05
5.897000000000000455e+02,1.264800000000000000e+05
5.896666666666666288e+02,1.287750000000000000e+05
5.896333333333333258e+02,1.308150000000000000e+05
5.896000000000000227e+02,1.297950000000000000e+05
5.895666666666667197e+02,1.336200000000000000e+05
5.895333333333333030e+02,1.341300000000000000e+05
5.895000000000000000e+02,1.364250000000000000e+05
5.894666666666666970e+02,1.387200000000000000e+05
5.894333333333332803e+02,1.397400000000000000e+05
5.893999999999999773e+02,1.420350000000000000e+05
5.893666666666666742e+02,1.448400000000000000e+05
5.893333333333333712e+02,1.445850000000000000e+05
5.892999999999999545e+02,1.461150000000000000e+05
5.892666666666666515e+02,1.471350000000000000e+05
5.892333333333333485e+02,1.473900000000000000e+05
5.892000000000000455e+02,1.494300000000000000e+05
5.891666666666666288e+02,1.501950000000000000e+05
5.891333333333333258e+02,1.504500000000000000e+05
5.891000000000000227e+02,1.514700000000000000e+05
5.890666666666667197e+02,1.504500000000000000e+05
5.890333333333333030e+02,1.514700000000000000e+05
5.890000000000000000e+02,1.537650000000000000e+05
5.889666666666666970e+02,1.908675000000000000e+06
5.889333333333332803e+02,1.982370000000000000e+06
5.888999999999999773e+02,1.997415000000000000e+06
5.888666666666666742e+02,2.008380000000000000e+06
5.888333333333333712e+02,2.018070000000000000e+06
5.887999999999999545e+02,2.027760000000000000e+06
5.887666666666666515e+02,2.032095000000000000e+06
5.887333333333333485e+02,2.034645000000000000e+06
5.887000000000000455e+02,2.040510000000000000e+06
5.886666666666666288e+02,2.046630000000000000e+06
5.886333333333333258e+02,2.050965000000000000e+06
5.886000000000000227e+02,2.069070000000000000e+06
5.885666666666667197e+02,2.092275000000000000e+06
5.885333333333333030e+02,2.100180000000000000e+06
5.885000000000000000e+02,2.115480000000000000e+06
5.884666666666666970e+02,2.120580000000000000e+06
5.884333333333332803e+02,2.132820000000000000e+06
5.883999999999999773e+02,2.139450000000000000e+06
5.883666666666666742e+02,2.141235000000000000e+06
5.883333333333333712e+02,2.155770000000000000e+06
5.882999999999999545e+02,2.165715000000000000e+06
5.882666666666666515e+02,2.175915000000000000e+06
5.882333333333333485e+02,2.177700000000000000e+06
5.882000000000000455e+02,2.191470000000000000e+06
5.881666666666666288e+02,2.206515000000000000e+06
5.881333333333333258e+02,2.203965000000000000e+06
5.881000000000000227e+02,2.211105000000000000e+06
5.880666666666667197e+02,2.214675000000000000e+06
5.880333333333333030e+02,2.222835000000000000e+06
5.880000000000000000e+02,2.226915000000000000e+06
5.879666666666666970e+02,1.815600000000000000e+05
5.879333333333332803e+02,1.807950000000000000e+05
5.878999999999999773e+02,1.818150000000000000e+05
5.878666666666666742e+02,1.774800000000000000e+05
5.878333333333333712e+02,1.744200000000000000e+05
5.877999999999999545e+02,1.688100000000000000e+05
5.877666666666666515e+02,1.614150000000000000e+05
5.877333333333333485e+02,1.522350000000000000e+05
5.877000000000000455e+02,1.524900000000000000e+05
5.876666666666666288e+02,1.504500000000000000e+05
5.876333333333333258e+02,1.496850000000000000e+05
5.876000000000000227e+02,1.494300000000000000e+05
5.875666666666667197e+02,1.489200000000000000e+05
5.875333333333333030e+02,1.496850000000000000e+05
5.875000000000000000e+02,1.504500000000000000e+05
5.874666666666666970e+02,1.494300000000000000e+05
5.874333333333332803e+02,1.499400000000000000e+05
5.873999999999999773e+02,1.468800000000000000e+05
5.873666666666666742e+02,1.494300000000000000e+05
5.873333333333333712e+02,1.468800000000000000e+05
5.872999999999999545e+02,1.473900000000000000e+05
5.872666666666666515e+02,1.473900000000000000e+05
5.872333333333333485e+02,1.453500000000000000e+05
5.872000000000000455e+02,1.422900000000000000e+05
5.871666666666666288e+02,1.343850000000000000e+05
5.871333333333333258e+02,1.323450000000000000e+05
5.871000000000000227e+02,1.333650000000000000e+05
5.870666666666667197e+02,1.343850000000000000e+05
5.870333333333333030e+02,1.297950000000000000e+05
5.870000000000000000e+02,1.287750000000000000e+05
5.869666666666666970e+02,4.641000000000000000e+04
5.869333333333332803e+02,4.564500000000000000e+04
5.868999999999999773e+02,4.666500000000000000e+04
5.868666666666666742e+02,4.641000000000000000e+04
5.868333333333333712e+02,4.539000000000000000e+04
5.867999999999999545e+02,4.488000000000000000e+04
5.867666666666666515e+02,4.641000000000000000e+04
5.867333333333333485e+02,5.049000000000000000e+04
5.867000000000000455e+02,5.125500000000000000e+04
5.866666666666666288e+02,5.380500000000000000e+04
5.866333333333333258e+02,5.151000000000000000e+04
5.866000000000000227e+02,5.686500000000000000e+04
5.865666666666667197e+02,9.486000000000000000e+04
5.865333333333333030e+02,2.116500000000000000e+05
5.865000000000000000e+02,2.292450000000000000e+05
5.864666666666666970e+02,9.238650000000000000e+05
5.864333333333332803e+02,9.613500000000000000e+05
5.863999999999999773e+02,8.794950000000000000e+05
5.863666666666666742e+02,9.236100000000000000e+05
5.863333333333333712e+02,9.141750000000000000e+05
5.862999999999999545e+02,9.394200000000000000e+05
5.862666666666666515e+02,8.440500000000000000e+05
5.862333333333333485e+02,7.981500000000000000e+05
5.862000000000000455e+02,7.978950000000000000e+05
5.861666666666666288e+02,7.443450000000000000e+05
5.861333333333333258e+02,7.795350000000000000e+05
5.861000000000000227e+02,7.810650000000000000e+05
5.860666666666667197e+02,8.083500000000000000e+05
5.860333333333333030e+02,8.083500000000000000e+05
5.860000000000000000e+02,8.575650000000000000e+05
5.859666666666666970e+02,1.010310000000000000e+06
5.859333333333332803e+02,1.024590000000000000e+06
5.858999999999999773e+02,1.025100000000000000e+06
5.858666666666666742e+02,1.141635000000000000e+06
5.858333333333333712e+02,1.242615000000000000e+06
5.857999999999999545e+02,1.188300000000000000e+06
5.857666666666666515e+02,1.078905000000000000e+06
5.857333333333333485e+02,1.041420000000000000e+06
5.857000000000000455e+02,1.035300000000000000e+06
5.856666666666666288e+02,8.282400000000000000e+05
5.856333333333333258e+02,7.366950000000000000e+05
5.856000000000000227e+02,5.796150000000000000e+05
5.855666666666667197e+02,4.434450000000000000e+05
5.855333333333333030e+02,3.241050000000000000e+05
5.855000000000000000e+02,3.258900000000000000e+05
5.854666666666666970e+02,2.830500000000000000e+05
5.854333333333332803e+02,2.827950000000000000e+05
5.853999999999999773e+02,2.899350000000000000e+05
5.853666666666666742e+02,4.977600000000000000e+05
5.853333333333333712e+02,4.031550000000000000e+05
5.852999999999999545e+02,4.034100000000000000e+05
5.852666666666666515e+02,2.606100000000000000e+05
5.852333333333333485e+02,1.736550000000000000e+05
5.852000000000000455e+02,1.361700000000000000e+05
5.851666666666666288e+02,1.211250000000000000e+05
5.851333333333333258e+02,9.843000000000000000e+04
5.851000000000000227e+02,9.766500000000000000e+04
5.850666666666667197e+02,9.588000000000000000e+04
5.850333333333333030e+02,8.874000000000000000e+04
5.850000000000000000e+02,8.568000000000000000e+04
5.849666666666666970e+02,9.639000000000000000e+04
5.849333333333332803e+02,1.035300000000000000e+05
5.848999999999999773e+02,1.030200000000000000e+05
